Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1997-12-23 00:00:00-05:00,60.627013590114764,60.746123636460766,59.41606145226375,59.51531982421875,4436500,0.0,0.0,0.0
1997-12-24 00:00:00-05:00,59.99176763060421,59.99176763060421,59.23740390791627,59.33666229248047,2019200,0.0,0.0,0.0
1997-12-26 00:00:00-05:00,59.79327775446108,59.79327775446108,59.336688980107624,59.57490921020508,941800,0.0,0.0,0.0
1997-12-29 00:00:00-05:00,60.091041647219186,60.80570220199286,59.99178323683396,60.74614715576172,2080000,0.0,0.0,0.0
1997-12-30 00:00:00-05:00,60.94470177531396,61.778472939666784,60.885146692145895,61.699066162109375,3616000,0.0,0.0,0.0
1997-12-31 00:00:00-05:00,61.54022978262523,62.016670271264914,61.421119660465315,61.659339904785156,4359500,0.0,0.0,0.0
1998-01-02 00:00:00-05:00,61.81813433718636,62.03650282713788,61.32184231456925,61.97694778442383,2360900,0.0,0.0,0.0
1998-01-05 00:00:00-05:00,62.15559385256403,62.53277567409029,61.4806369087802,62.11589050292969,4191800,0.0,0.0,0.0
1998-01-06 00:00:00-05:00,61.7784423828125,61.79829406738281,61.103485107421875,61.12333679199219,3154900,0.0,0.0,0.0
1998-01-07 00:00:00-05:00,61.04390345463136,61.44093697303547,60.48805652886561,61.28212356567383,4424200,0.0,0.0,0.0
1998-01-08 00:00:00-05:00,61.182884161456734,61.182884161456734,60.58733369914535,60.74614715576172,3831000,0.0,0.0,0.0
1998-01-09 00:00:00-05:00,60.50793063422676,60.66674410045833,58.38380052337956,58.64187240600586,10258800,0.0,0.0,0.0
1998-01-12 00:00:00-05:00,57.88750111295821,59.83296582800276,57.74853934759789,59.7138557434082,12097900,0.0,0.0,0.0
1998-01-13 00:00:00-05:00,60.110889517362,60.58732985699763,59.85281766672603,60.54762649536133,5224900,0.0,0.0,0.0
1998-01-14 00:00:00-05:00,60.785858154296875,60.96452331542969,60.17045593261719,60.8255615234375,3770400,0.0,0.0,0.0
1998-01-15 00:00:00-05:00,60.666748046875,60.8255615234375,60.230010986328125,60.31934356689453,2875400,0.0,0.0,0.0
1998-01-16 00:00:00-05:00,61.1431884765625,61.421112060546875,60.76600646972656,61.182891845703125,4374800,0.0,0.0,0.0
1998-01-20 00:00:00-05:00,61.42107437640467,62.264770453003635,61.30196434206128,62.175437927246094,5091700,0.0,0.0,0.0
1998-01-21 00:00:00-05:00,61.75856391788681,62.05633905731732,61.08360693517767,61.579898834228516,4699400,0.0,0.0,0.0
1998-01-22 00:00:00-05:00,61.08365632964646,61.540245245987656,60.90499110151295,61.034027099609375,4543400,0.0,0.0,0.0
1998-01-23 00:00:00-05:00,61.30199427899786,61.48065941776437,60.34911353890981,60.944664001464844,6350300,0.0,0.0,0.0
1998-01-26 00:00:00-05:00,61.222629726166204,61.45092422741488,60.60722715758282,60.90500259399414,4362900,0.0,0.0,0.0
1998-01-27 00:00:00-05:00,60.865279988882506,61.93727122156341,60.76602154141205,61.5203857421875,7044200,0.0,0.0,0.0
1998-01-28 00:00:00-05:00,61.87770080566406,62.324363708496094,61.738739013671875,62.07621765136719,4268600,0.0,0.0,0.0
1998-01-29 00:00:00-05:00,62.15565857996468,63.24750183192828,61.97699332055245,62.41373062133789,8007700,0.0,0.0,0.0
1998-01-30 00:00:00-05:00,62.75117492675781,62.87028503417969,62.2548828125,62.453399658203125,3649100,0.0,0.0,0.0
1998-02-02 00:00:00-05:00,63.46578218222708,63.842963871768,63.36652384287421,63.485633850097656,5756300,0.0,0.0,0.0
1998-02-03 00:00:00-05:00,63.52536410444793,64.04150768779657,63.34669901790417,63.962100982666016,2759600,0.0,0.0,0.0
1998-02-04 00:00:00-05:00,63.704044374047484,64.25989144244055,63.48567588289307,63.88270950317383,3374000,0.0,0.0,0.0
1998-02-05 00:00:00-05:00,64.35911523050336,64.53778026353066,63.54519674671229,63.84297180175781,5076200,0.0,0.0,0.0
1998-02-06 00:00:00-05:00,64.16065969619657,64.55769348144531,63.9621428035722,64.55769348144531,5701200,0.0,0.0,0.0
1998-02-09 00:00:00-05:00,64.61721028931456,64.63706196682278,63.98195660905093,64.33928680419922,2322200,0.0,0.0,0.0
1998-02-10 00:00:00-05:00,64.43857568400414,65.09368135177127,64.27976218878786,64.95471954345703,3660400,0.0,0.0,0.0
1998-02-11 00:00:00-05:00,64.85546111593774,65.01427461117115,64.60731502963557,64.8951644897461,4073200,0.0,0.0,0.0
1998-02-12 00:00:00-05:00,64.61719545474185,65.3914106998217,64.08120028507118,65.17304229736328,5024700,0.0,0.0,0.0
1998-02-13 00:00:00-05:00,64.91502383176018,65.12346656883464,64.71650693930832,64.79591369628906,2101300,0.0,0.0,0.0
1998-02-17 00:00:00-05:00,65.31201927836348,65.49068437669335,64.89513404892712,65.1135025024414,3055500,0.0,0.0,0.0
1998-02-18 00:00:00-05:00,64.99443037603557,65.73886872029377,64.97457868685535,65.70909118652344,3007400,0.0,0.0,0.0
1998-02-19 00:00:00-05:00,65.58995050822774,65.68920890790727,65.27232362925328,65.36165618896484,3387800,0.0,0.0,0.0
1998-02-20 00:00:00-05:00,65.53041076660156,65.88774108886719,65.03411865234375,65.84803771972656,3707000,0.0,0.0,0.0
1998-02-23 00:00:00-05:00,66.22522736970369,66.22522736970369,65.64952845072246,66.10611724853516,3227800,0.0,0.0,0.0
1998-02-24 00:00:00-05:00,66.00685119628906,66.12596130371094,65.39144897460938,65.5899658203125,3386800,0.0,0.0,0.0
1998-02-25 00:00:00-05:00,65.90760034581113,66.62226107245246,65.82819359840654,66.40389251708984,3481800,0.0,0.0,0.0
1998-02-26 00:00:00-05:00,66.34432983398438,66.84062194824219,66.18551635742188,66.78106689453125,3187600,0.0,0.0,0.0
1998-02-27 00:00:00-05:00,66.68180847167969,67.03913879394531,66.40388488769531,66.78106689453125,3442900,0.0,0.0,0.0
1998-03-02 00:00:00-05:00,66.86045832402442,67.1780852044236,66.46342472352546,66.64208984375,4252300,0.0,0.0,0.0
1998-03-03 00:00:00-05:00,66.40386220968165,67.09867093235395,66.40386220968165,67.0192642211914,3349200,0.0,0.0,0.0
1998-03-04 00:00:00-05:00,66.7612228598279,66.95973972827818,66.34433743608233,66.58255767822266,4404100,0.0,0.0,0.0
1998-03-05 00:00:00-05:00,65.74875648445729,66.34430681493245,65.53038802994973,65.96712493896484,7268000,0.0,0.0,0.0
1998-03-06 00:00:00-05:00,66.42375163300551,67.29722595214844,66.34434487671979,67.29722595214844,6896300,0.0,0.0,0.0
1998-03-09 00:00:00-05:00,67.03912353967335,67.47586050084386,66.86045841919452,67.05897521972656,3362800,0.0,0.0,0.0
1998-03-10 00:00:00-05:00,67.47582262100713,67.8728559991831,67.29715760082793,67.6941909790039,5481900,0.0,0.0,0.0
1998-03-11 00:00:00-05:00,67.95229341603829,68.17066187282369,67.8331833487008,68.01184844970703,3439600,0.0,0.0,0.0
1998-03-12 00:00:00-05:00,68.03173822358598,68.34936524768209,67.65455613247184,68.28981018066406,3191300,0.0,0.0,0.0
1998-03-13 00:00:00-05:00,68.50813272084932,68.60739109917567,67.89273077522591,68.03169250488281,2879400,0.0,0.0,0.0
1998-03-16 00:00:00-05:00,68.50817105291071,68.8456497280482,68.30965418518278,68.76624298095703,3223600,0.0,0.0,0.0
1998-03-17 00:00:00-05:00,68.80594633252852,68.96475982666016,68.38906091043299,68.96475982666016,4581900,0.0,0.0,0.0
1998-03-18 00:00:00-05:00,68.7662353515625,69.22282409667969,68.62727355957031,69.22282409667969,1944100,0.0,0.0,0.0
1998-03-19 00:00:00-05:00,69.22284692594062,69.48091891046519,69.02433001476786,69.4015121459961,2554800,0.0,0.0,0.0
1998-03-20 00:00:00-05:00,69.79997437860101,70.1981487903443,69.36198252568337,69.99906158447266,3123300,0.313,0.0,0.0
1998-03-23 00:00:00-05:00,69.89949359698062,70.27775915617818,69.70040646056084,69.83976745605469,4453100,0.0,0.0,0.0
1998-03-24 00:00:00-05:00,70.11849516269646,70.59630432905215,70.03886030163719,70.4370346069336,3333600,0.0,0.0,0.0
1998-03-25 00:00:00-05:00,70.97460986198263,71.05424476785862,69.56109028268368,70.17826080322266,4597600,0.0,0.0,0.0
1998-03-26 00:00:00-05:00,69.999089522826,70.55653392175635,69.83981969456019,70.1384506225586,3333500,0.0,0.0,0.0
1998-03-27 00:00:00-05:00,70.55648114716585,70.57638986080782,69.44159318321515,69.83976745605469,2611300,0.0,0.0,0.0
1998-03-30 00:00:00-05:00,69.83979760804858,70.13842844160638,69.42171444106768,69.79998016357422,3108700,0.0,0.0,0.0
1998-03-31 00:00:00-05:00,70.1782404393754,70.83522822221211,69.91942707037911,70.03887939453125,5926500,0.0,0.0,0.0
1998-04-01 00:00:00-05:00,70.27780635827824,70.76557017011332,69.70045327488162,70.6063003540039,2929000,0.0,0.0,0.0
1998-04-02 00:00:00-05:00,70.67596690924097,71.51213327830806,70.55651457080282,71.37277221679688,3920900,0.0,0.0,0.0
1998-04-03 00:00:00-05:00,71.57183987810451,71.87047064254723,71.25330039603227,71.73110961914062,3787600,0.0,0.0,0.0
1998-04-06 00:00:00-04:00,72.14918331067257,72.22881817083888,71.15374755859375,71.15374755859375,4550500,0.0,0.0,0.0
1998-04-07 00:00:00-04:00,71.1936065072073,71.31305886711873,70.17826144796022,70.67597961425781,5583700,0.0,0.0,0.0
1998-04-08 00:00:00-04:00,70.85514686519635,70.89496431215628,69.91943686163798,70.27779388427734,4854800,0.0,0.0,0.0
1998-04-09 00:00:00-04:00,70.43704596739796,70.89494649234148,70.41713724892216,70.83522033691406,4481200,0.0,0.0,0.0
1998-04-13 00:00:00-04:00,70.95466311002127,70.95466311002127,70.07867961483582,70.63612365722656,4350200,0.0,0.0,0.0
1998-04-14 00:00:00-04:00,70.79538386063979,71.2333755493164,70.65602286878813,71.2333755493164,3279100,0.0,0.0,0.0
1998-04-15 00:00:00-04:00,71.33292865008946,71.4324722290039,70.81530203973436,71.4324722290039,3867200,0.0,0.0,0.0
1998-04-16 00:00:00-04:00,70.91485296207435,71.03430526914129,70.3972262981176,70.5963134765625,7177900,0.0,0.0,0.0
1998-04-17 00:00:00-04:00,70.53656966700184,71.63154887436427,70.35739125125163,71.5320053100586,5688800,0.0,0.0,0.0
1998-04-20 00:00:00-04:00,71.35284573357461,71.71120265969189,71.2732108611041,71.51211547851562,3688300,0.0,0.0,0.0
1998-04-21 00:00:00-04:00,71.63156715196465,72.08946766460923,71.29311894696649,71.8505630493164,4573200,0.0,0.0,0.0
1998-04-22 00:00:00-04:00,71.91029868504064,72.26865565523188,71.87048124390829,72.0496597290039,2386100,0.0,0.0,0.0
1998-04-23 00:00:00-04:00,71.75104160819734,71.98994629723684,71.19359733377183,71.35286712646484,5062000,0.0,0.0,0.0
1998-04-24 00:00:00-04:00,71.19357501189721,71.6514755223205,70.29768270889515,70.5963134765625,11039700,0.0,0.0,0.0
1998-04-27 00:00:00-04:00,69.68051135180221,69.87959852709308,68.56562317017338,69.2624282836914,14510200,0.0,0.0,0.0
1998-04-28 00:00:00-04:00,69.93935844935284,69.9592671764947,68.88419591083428,69.16291809082031,6511400,0.0,0.0,0.0
1998-04-29 00:00:00-04:00,69.46153803673249,70.0587997567388,69.0832722807285,69.64071655273438,7703100,0.0,0.0,0.0
1998-04-30 00:00:00-04:00,70.43705825741426,71.30308766221853,70.33751464766664,70.93477630615234,8684500,0.0,0.0,0.0
1998-05-01 00:00:00-04:00,71.19357424314374,71.73110961914062,70.91485219633053,71.73110961914062,4008800,0.0,0.0,0.0
1998-05-04 00:00:00-04:00,71.81076193943777,72.18902766631588,71.45240493502693,71.55194854736328,4537200,0.0,0.0,0.0
1998-05-05 00:00:00-04:00,71.35286823164752,71.45241185362248,70.79542394858778,71.05423736572266,5146400,0.0,0.0,0.0
1998-05-06 00:00:00-04:00,71.4324798886824,71.4324798886824,70.19813937778544,70.21804809570312,5526100,0.0,0.0,0.0
1998-05-07 00:00:00-04:00,70.39722897250776,70.43704640970941,69.66060638427734,69.66060638427734,6940400,0.0,0.0,0.0
1998-05-08 00:00:00-04:00,70.0786962176603,70.95467992038105,70.0786962176603,70.79541015625,7951000,0.0,0.0,0.0
1998-05-11 00:00:00-04:00,71.07413001308053,71.49221313080453,70.317598657199,70.55650329589844,6336300,0.0,0.0,0.0
1998-05-12 00:00:00-04:00,70.59634280564198,71.33296567191631,70.29771191390915,71.31305694580078,6045200,0.0,0.0,0.0
1998-05-13 00:00:00-04:00,71.39265155500105,71.71119099306017,71.09402083182063,71.49219512939453,4441500,0.0,0.0,0.0
1998-05-14 00:00:00-04:00,71.05427619171783,71.79089939684351,70.93482378007583,71.1339111328125,4187500,0.0,0.0,0.0
1998-05-15 00:00:00-04:00,71.35284222839854,71.49220324837587,70.59631097709297,70.73567199707031,6716100,0.0,0.0,0.0
1998-05-18 00:00:00-04:00,70.5365898302633,71.09403394972345,69.96919135152704,70.45695495605469,4847200,0.0,0.0,0.0
1998-05-19 00:00:00-04:00,70.7157803647076,71.1537722475971,70.57641931106093,70.93477630615234,5918700,0.0,0.0,0.0
1998-05-20 00:00:00-04:00,71.41259184034791,71.6714052481886,70.63615161682587,71.61167907714844,5716600,0.0,0.0,0.0
1998-05-21 00:00:00-04:00,71.59173928950842,71.85055258504893,70.91484297809484,71.15374755859375,6301500,0.0,0.0,0.0
1998-05-22 00:00:00-04:00,71.19358530794636,71.39267251518335,70.6759585691302,70.87504577636719,4862200,0.0,0.0,0.0
1998-05-26 00:00:00-04:00,71.41256657240223,71.41256657240223,69.56105592527832,69.740234375,6899300,0.0,0.0,0.0
1998-05-27 00:00:00-04:00,69.1429624785855,70.01894587883248,68.5357467125052,69.83976745605469,10202600,0.0,0.0,0.0
1998-05-28 00:00:00-04:00,69.9990706687347,70.31761023946842,69.48144386629241,70.15834045410156,4907600,0.0,0.0,0.0
1998-05-29 00:00:00-04:00,70.47686969629159,70.59632201781072,69.4615249633789,69.4615249633789,4772600,0.0,0.0,0.0
1998-06-01 00:00:00-04:00,69.4217104641075,70.21805930797451,69.16289708985072,69.78006744384766,6092200,0.0,0.0,0.0
1998-06-02 00:00:00-04:00,70.07867201975841,70.29766786982016,69.54113675142503,69.83976745605469,6701100,0.0,0.0,0.0
1998-06-03 00:00:00-04:00,69.99907287385483,70.19816011183508,68.72491455078125,68.72491455078125,6445100,0.0,0.0,0.0
1998-06-04 00:00:00-04:00,68.96380811394008,70.11851390799565,68.84435579041708,69.99906158447266,6566300,0.0,0.0,0.0
1998-06-05 00:00:00-04:00,70.31761347396032,71.35286712646484,69.99907388857432,71.35286712646484,8463200,0.0,0.0,0.0
1998-06-08 00:00:00-04:00,71.31301078583274,71.65145891072363,71.13383236677286,71.273193359375,4159900,0.0,0.0,0.0
1998-06-09 00:00:00-04:00,71.17365569133541,71.62160177610605,70.97456854254845,71.49219512939453,2725300,0.0,0.0,0.0
1998-06-10 00:00:00-04:00,71.11392898730634,72.02972986452248,70.87502441064125,71.03429412841797,6186900,0.0,0.0,0.0
1998-06-11 00:00:00-04:00,70.99447536822628,71.27319736911106,69.68050022119796,69.70040893554688,8056600,0.0,0.0,0.0
1998-06-12 00:00:00-04:00,69.99909524966176,70.35745239257812,68.96384128123672,70.35745239257812,9779000,0.0,0.0,0.0
1998-06-15 00:00:00-04:00,69.32216266697488,70.01896786322534,68.48599643147432,68.50590515136719,10234200,0.0,0.0,0.0
1998-06-16 00:00:00-04:00,69.0633552629878,69.58098202483205,68.64527210919053,69.56107330322266,7471500,0.0,0.0,0.0
1998-06-17 00:00:00-04:00,70.17824559576677,71.2134991478178,70.03888454068299,71.01441192626953,12057700,0.0,0.0,0.0
1998-06-18 00:00:00-04:00,70.83523049511665,70.99450026576334,70.55650839648493,70.69586944580078,3844600,0.0,0.0,0.0
1998-06-19 00:00:00-04:00,70.98075835072541,71.09060476910723,70.062042851532,70.3416519165039,3549100,0.352,0.0,0.0
1998-06-22 00:00:00-04:00,70.46147479563658,70.98074870286065,70.34164235550794,70.68116760253906,5438300,0.0,0.0,0.0
1998-06-23 00:00:00-04:00,71.0006999996114,71.61983409243501,70.94078379708007,71.51997375488281,5004600,0.0,0.0,0.0
1998-06-24 00:00:00-04:00,71.6797700336926,72.65840161119357,71.33025875601369,72.47865295410156,8291900,0.0,0.0,0.0
1998-06-25 00:00:00-04:00,72.79821132119768,73.13773658661891,72.0991887159187,72.35882568359375,5854800,0.0,0.0,0.0
1998-06-26 00:00:00-04:00,72.41876703045276,72.75829241366228,72.29893454226116,72.65843200683594,4833100,0.0,0.0,0.0
1998-06-29 00:00:00-04:00,73.01788249834699,73.29749145758574,72.72828750484972,72.91802215576172,5953400,0.0,0.0,0.0
1998-06-30 00:00:00-04:00,72.79820871958073,72.97795738308587,72.2589627290653,72.41873931884766,4284800,0.0,0.0,0.0
1998-07-01 00:00:00-04:00,72.89804824695982,73.45726615132006,72.6184392947797,73.2575454711914,3489500,0.0,0.0,0.0
1998-07-02 00:00:00-04:00,73.31745822828643,73.41731856365593,73.01787722217793,73.39734649658203,3503900,0.0,0.0,0.0
1998-07-06 00:00:00-04:00,73.35744150753679,74.1363525390625,73.2176369634168,74.1363525390625,3144400,0.0,0.0,0.0
1998-07-07 00:00:00-04:00,74.12634709676107,74.21622142302684,73.67697546543219,73.99652862548828,4920700,0.0,0.0,0.0
1998-07-08 00:00:00-04:00,74.05640659148287,74.73545670586,73.97651834273262,74.53573608398438,6875000,0.0,0.0,0.0
1998-07-09 00:00:00-04:00,74.31607750480246,74.59568650374555,73.89666400638784,74.03646850585938,6942500,0.0,0.0,0.0
1998-07-10 00:00:00-04:00,74.1563040751505,74.73549416892357,73.5371698369793,74.4359130859375,7849700,0.0,0.0,0.0
1998-07-13 00:00:00-04:00,74.49583861960873,74.67558729188126,74.1762854244576,74.45589447021484,6555100,0.0,0.0,0.0
1998-07-14 00:00:00-04:00,74.73548268690034,75.51439338299576,74.73548268690034,75.2947006225586,6983600,0.0,0.0,0.0
1998-07-15 00:00:00-04:00,75.45451894694746,75.59432350825732,75.11499358376638,75.15493774414062,4977500,0.0,0.0,0.0
1998-07-16 00:00:00-04:00,75.21482901473762,75.7940191478835,74.81538754360253,75.67418670654297,6315600,0.0,0.0,0.0
1998-07-17 00:00:00-04:00,75.81399963250209,76.05366454177238,75.61427887477684,75.77405548095703,3539500,0.0,0.0,0.0
1998-07-20 00:00:00-04:00,75.89388793559219,76.20345511006632,75.37461396550655,75.77405548095703,2338400,0.0,0.0,0.0
1998-07-21 00:00:00-04:00,76.05366044597052,76.05366044597052,74.31608994733622,74.45589447021484,5518600,0.0,0.0,0.0
1998-07-22 00:00:00-04:00,74.35603409673011,74.7654616280175,73.83676015460952,74.45589447021484,10417300,0.0,0.0,0.0
1998-07-23 00:00:00-04:00,74.33605971646948,74.51580838316701,72.79821001250168,72.97795867919922,15110900,0.0,0.0,0.0
1998-07-24 00:00:00-04:00,73.47724007423922,73.55712834830743,72.13911148359664,72.91802215576172,11540500,0.0,0.0,0.0
1998-07-27 00:00:00-04:00,72.61846185164961,73.49723311718112,72.11915999623399,73.43731689453125,9600000,0.0,0.0,0.0
1998-07-28 00:00:00-04:00,73.13771523967654,73.27751971992714,71.50000561388367,72.19902801513672,13693000,0.0,0.0,0.0
1998-07-29 00:00:00-04:00,72.67836464434589,72.93800156118472,71.7396773296209,71.91942596435547,7462400,0.0,0.0,0.0
1998-07-30 00:00:00-04:00,72.61847060760624,73.23760498297362,72.47866607123296,72.99794006347656,6821600,0.0,0.0,0.0
1998-07-31 00:00:00-04:00,73.07781933365104,73.17767970442672,71.14052814060261,71.44010925292969,7680500,0.0,0.0,0.0
1998-08-03 00:00:00-04:00,71.44012224346248,71.84954983809233,70.96079237657875,71.14054107666016,10486500,0.0,0.0,0.0
1998-08-04 00:00:00-04:00,71.71971264732218,71.71971264732218,68.3843765258789,68.3843765258789,15091600,0.0,0.0,0.0
1998-08-05 00:00:00-04:00,68.98355664797523,69.58271898133924,67.48565081456525,69.32308197021484,21718400,0.0,0.0,0.0
1998-08-06 00:00:00-04:00,69.1033610761405,69.98213214184864,68.74386382198716,69.62263488769531,13084400,0.0,0.0,0.0
1998-08-07 00:00:00-04:00,70.10199772942926,70.68118802405988,69.32308664354672,69.74250030517578,12083800,0.0,0.0,0.0
1998-08-10 00:00:00-04:00,69.50284764513991,70.08203804218275,69.14335015732023,69.34307098388672,6273000,0.0,0.0,0.0
1998-08-11 00:00:00-04:00,68.24458053990415,68.66399411653218,67.4257254617256,68.30449676513672,14287100,0.0,0.0,0.0
1998-08-12 00:00:00-04:00,68.86370556542352,69.58270017109498,68.7039289863854,69.4628677368164,11158400,0.0,0.0,0.0
1998-08-13 00:00:00-04:00,69.54275399897512,70.08199993750824,68.62403869628906,68.62403869628906,9073900,0.0,0.0,0.0
1998-08-14 00:00:00-04:00,69.24319765789629,69.48286260508254,67.60548718545687,67.82518005371094,8628500,0.0,0.0,0.0
1998-08-17 00:00:00-04:00,67.74526798023896,69.6226427414838,67.42571482938878,69.26314544677734,11290000,0.0,0.0,0.0
1998-08-18 00:00:00-04:00,69.6625727030321,70.6811481639996,69.52276822799735,70.54134368896484,7603900,0.0,0.0,0.0
1998-08-19 00:00:00-04:00,71.00073212085717,71.00073212085717,70.06204452319746,70.36162567138672,6258600,0.0,0.0,0.0
1998-08-20 00:00:00-04:00,70.10196864434748,70.56132627364093,69.76244344008711,69.94219207763672,7402800,0.0,0.0,0.0
1998-08-21 00:00:00-04:00,69.14334588717921,69.48287127137391,67.4257468847825,69.38301086425781,16685400,0.0,0.0,0.0
1998-08-24 00:00:00-04:00,69.8223876953125,70.26177343023724,69.22322532950605,69.8223876953125,7201700,0.0,0.0,0.0
1998-08-25 00:00:00-04:00,70.54137297852398,71.10059111085657,69.43292275193619,69.9821548461914,9688300,0.0,0.0,0.0
1998-08-26 00:00:00-04:00,69.20324083584458,70.06204007276848,68.86371555613047,69.58271026611328,9339700,0.0,0.0,0.0
1998-08-27 00:00:00-04:00,68.38440853256778,68.7439060073301,66.12756327433759,66.30731201171875,24887800,0.0,0.0,0.0
1998-08-28 00:00:00-04:00,67.0861873280757,67.56551703807088,65.28870091559376,66.06761169433594,23735900,0.0,0.0,0.0
1998-08-31 00:00:00-04:00,66.30726764599481,66.47703022882342,60.71508844693501,61.35419464111328,22563100,0.0,0.0,0.0
1998-09-01 00:00:00-04:00,61.39415147675342,64.2701299454107,59.83632980623073,63.95057678222656,24748500,0.0,0.0,0.0
1998-09-02 00:00:00-04:00,63.790811152906684,65.02907987284414,63.13173264068191,63.49123001098633,13843200,0.0,0.0,0.0
1998-09-03 00:00:00-04:00,62.39275070316216,63.5111866952803,61.83353270710309,62.991912841796875,17311300,0.0,0.0,0.0
1998-09-04 00:00:00-04:00,63.551097950362184,63.79076268179032,61.19439475798546,62.47260665893555,17783800,0.0,0.0,0.0
1998-09-08 00:00:00-04:00,64.46984862355352,65.82794952392578,63.79079817336739,65.82794952392578,14746500,0.0,0.0,0.0
1998-09-09 00:00:00-04:00,65.66816011115687,65.9078249290808,64.19022706729262,64.23017120361328,12109700,0.0,0.0,0.0
1998-09-10 00:00:00-04:00,62.91203644069924,63.49122661745488,61.87348853755119,62.95198059082031,19889300,0.0,0.0,0.0
1998-09-11 00:00:00-04:00,62.752226381120174,64.98909759521484,61.993287933480914,64.98909759521484,20379800,0.0,0.0,0.0
1998-09-14 00:00:00-04:00,65.7480770791045,66.75666696139332,65.24877515717935,66.10757446289062,10686800,0.0,0.0,0.0
1998-09-15 00:00:00-04:00,65.74806500225812,66.66678036984739,65.36859561129734,66.50700378417969,8337900,0.0,0.0,0.0
1998-09-16 00:00:00-04:00,66.94637883504232,67.26593195597331,65.92780326207479,67.10615539550781,11024900,0.0,0.0,0.0
1998-09-17 00:00:00-04:00,65.34868053361481,65.84798279930563,65.04909917420032,65.18890380859375,12945200,0.0,0.0,0.0
1998-09-18 00:00:00-04:00,65.65959339824917,65.6796360091766,64.8378463502247,65.47920989990234,7019200,0.359,0.0,0.0
1998-09-21 00:00:00-04:00,63.89585146005815,66.32100767921342,63.45491396566628,65.43913269042969,8834600,0.0,0.0,0.0
1998-09-22 00:00:00-04:00,66.3811532781886,66.48136637190568,65.51932067222178,65.98030090332031,7270100,0.0,0.0,0.0
1998-09-23 00:00:00-04:00,66.62163916258055,68.62590026855469,66.56151132940133,68.62590026855469,13688500,0.0,0.0,0.0
1998-09-24 00:00:00-04:00,68.18495590758181,68.50563765200313,66.22078022300127,66.94231414794922,11129500,0.0,0.0,0.0
1998-09-25 00:00:00-04:00,66.14061053708303,67.61374231722715,65.81992878902444,66.86214447021484,10247400,0.0,0.0,0.0
1998-09-28 00:00:00-04:00,67.54358748347009,68.18495092544963,66.86213882636683,67.46341705322266,8847800,0.0,0.0,0.0
1998-09-29 00:00:00-04:00,67.58372017711028,67.94448736666781,66.30099239201685,67.3031234741211,10618100,0.0,0.0,0.0
1998-09-30 00:00:00-04:00,66.38113729490988,66.90224525676605,65.0182395485168,65.25875091552734,7908400,0.0,0.0,0.0
1998-10-01 00:00:00-04:00,64.15640634829903,65.12847311115205,62.91376430094054,63.3747444152832,13335600,0.0,0.0,0.0
1998-10-02 00:00:00-04:00,63.414859204790886,64.69758707745416,62.352600185241606,64.59737396240234,14351800,0.0,0.0,0.0
1998-10-05 00:00:00-04:00,63.87582978966721,64.11634122910117,61.791397314572954,63.294593811035156,12807200,0.0,0.0,0.0
1998-10-06 00:00:00-04:00,64.61738005576156,64.95810445431862,62.5529910527394,63.234439849853516,12621000,0.0,0.0,0.0
1998-10-07 00:00:00-04:00,63.25451100470937,64.15642893728602,61.41058989810821,62.29246520996094,14348500,0.0,0.0,0.0
1998-10-08 00:00:00-04:00,60.648954988181565,62.0519380844052,59.14575881365625,61.951725006103516,20625000,0.0,0.0,0.0
1998-10-09 00:00:00-04:00,62.21228205435548,63.35471120290517,60.328276090080536,63.19437026977539,12708500,0.0,0.0,0.0
1998-10-12 00:00:00-04:00,64.53721261389667,65.05832054183497,63.93593423550633,64.11631774902344,9508500,0.0,0.0,0.0
1998-10-13 00:00:00-04:00,63.85577353330299,64.39692415646657,63.33466552581213,63.89585876464844,6256800,0.0,0.0,0.0
1998-10-14 00:00:00-04:00,63.45490792169565,65.2988281771587,63.39478008727838,64.49712371826172,8176900,0.0,0.0,0.0
1998-10-15 00:00:00-04:00,64.21656064500642,68.78627844371475,64.09630491346147,67.96453094482422,20541100,0.0,0.0,0.0
1998-10-16 00:00:00-04:00,68.06467510619254,68.46552713862006,67.34314144782302,67.98450469970703,16573900,0.0,0.0,0.0
1998-10-19 00:00:00-04:00,67.78408409145548,68.50561780739055,67.66382847213296,68.22502136230469,7915900,0.0,0.0,0.0
1998-10-20 00:00:00-04:00,68.98666726763004,69.77835040448983,68.04466454782218,68.62590026855469,14611600,0.0,0.0,0.0
1998-10-21 00:00:00-04:00,68.54570918737235,69.02673170798549,67.90434582655483,68.38536834716797,9178400,0.0,0.0,0.0
1998-10-22 00:00:00-04:00,68.48564731334628,69.56794902681445,68.08479482687659,69.40760803222656,8277500,0.0,0.0,0.0
1998-10-23 00:00:00-04:00,69.2472530185357,69.26729563880156,68.48563344843313,68.52571868896484,6237200,0.0,0.0,0.0
1998-10-26 00:00:00-05:00,69.08689939518838,69.56792219341423,68.48562089740606,69.02677154541016,5838600,0.0,0.0,0.0
1998-10-27 00:00:00-05:00,69.5478603773028,69.8885847653184,68.16492021418064,68.62590026855469,10089700,0.0,0.0,0.0
1998-10-28 00:00:00-05:00,68.34533530693434,68.96665653699738,68.0046107614159,68.50567626953125,5650600,0.0,0.0,0.0
1998-10-29 00:00:00-05:00,68.68603606279902,70.18923206650778,68.38539686205726,70.169189453125,9625600,0.0,0.0,0.0
